outcome,lag,rr,rrlow,rrhigh
Pneumonia,25.9,1.00774520433096,1.00121460087428,1.01431840483075
Pneumonia,26,1.00767461254264,1.00106024902853,1.01433267952488
Acute lower RI,0,0.998390118032242,0.992513545403588,1.00430148525491
Acute lower RI,0.1,0.998408811767438,0.992604436929759,1.00424712839099
Acute lower RI,0.2,0.998427523535346,0.992694084544437,1.00419407677885
Acute lower RI,0.3,0.998446271019992,0.9927824464983,1.00414240766437
Acute lower RI,0.4,0.998465071906733,0.992869481152965,1.00409219816086
Acute lower RI,0.5,0.998483943882264,0.992955147130508,1.00404352509957
Acute lower RI,0.6,0.998502904634631,0.993039403478151,1.00399646486508
Acute lower RI,0.7,0.998521971853244,0.993122209848417,1.00395109321528
Acute lower RI,0.8,0.998541163228894,0.993203526694861,1.00390748508573
Acute lower RI,0.9,0.998560496453773,0.993283315483254,1.00386571437866
Acute lower RI,1,0.9985799892215,0.993361538917856,1.00382585373689
Acute lower RI,1.1,0.998599659227144,0.993438161182081,1.00378797430331
Acute lower RI,1.2,0.998619524167259,0.993513148192571,1.00375214546708
Acute lower RI,1.3,0.998639601739911,0.993586467865297,1.00371843459773
Acute lower RI,1.4,0.998659909644717,0.993658090391971,1.00368690676909
Acute lower RI,1.5,0.998680465582886,0.993727988524628,1.0036576244749
Acute lower RI,1.6,0.998701287257258,0.993796137865862,1.00363064733899
Acute lower RI,1.7,0.998722392372352,0.993862517161803,1.00360603182258
Acute lower RI,1.8,0.998743798634414,0.993927108594589,1.00358383093218
Acute lower RI,1.9,0.998765523751467,0.993989898070714,1.00356409393164
Acute lower RI,2,0.998787585433369,0.994050875501414,1.00354686606219
Acute lower RI,2.1,0.998810001391869,0.994110035071021,1.00353218827446
Acute lower RI,2.2,0.998832789340668,0.994167375489108,1.00352009697686
Acute lower RI,2.3,0.998855966995485,0.994222900222222,1.00351062380426
Acute lower RI,2.4,0.998879552074125,0.994276617701107,1.00350379541133
Acute lower RI,2.5,0.998903562296544,0.994328541499495,1.00349963329423
Acute lower RI,2.6,0.998928015384932,0.994378690480876,1.00349815364438
Acute lower RI,2.7,0.998952929063781,0.994427088910095,1.0034993672375
Acute lower RI,2.8,0.998978321059972,0.99447376652714,1.00350327936033
Acute lower RI,2.9,0.999004209102854,0.994518758581135,1.00350988977731
Acute lower RI,3,0.999030610924331,0.99456210582324,1.0035191927383
Acute lower RI,3.1,0.999057544258953,0.994603854457922,1.00353117702799
Acute lower RI,3.2,0.999085026844007,0.994644056052847,1.00354582605665
Acute lower RI,3.3,0.999113076419616,0.994682767408422,1.00356311799136
Acute lower RI,3.4,0.999141710728833,0.994720050388768,1.00358302592572
Acute lower RI,3.5,0.999170947517747,0.994755971716619,1.00360551808571
Acute lower RI,3.6,0.999200804535587,0.994790602735267,1.00363055806857
Acute lower RI,3.7,0.999231299534829,0.994824019141187,1.00365810511091
Acute lower RI,3.8,0.999262450271312,0.994856300691439,1.00368811438219
Acute lower RI,3.9,0.999294274504348,0.994887530890187,1.003720537299
Acute lower RI,4,0.999326789996841,0.99491779665891,1.00375532185576
Acute lower RI,4.1,0.99936001451541,0.994947187994888,1.00379241296712
Acute lower RI,4.2,0.999393965830513,0.994975797622503,1.00383175281755
Acute lower RI,4.3,0.999428661716572,0.995003720641734,1.00387328121382
Acute lower RI,4.4,0.999464119952105,0.995031054177934,1.00391693593616
Acute lower RI,4.5,0.99950035831986,0.995057897036677,1.0039626530844
Acute lower RI,4.6,0.999537394606952,0.995084349367027,1.00401036741575
Acute lower RI,4.7,0.999575246605002,0.995110512336184,1.00406001267114
Acute lower RI,4.8,0.999613932110283,0.995136487817965,1.00411152188781
Acute lower RI,4.9,0.999653468923863,0.995162378097148,1.00416482769605
Acute lower RI,5,0.999693874851754,0.995188285591199,1.00421986259859
Acute lower RI,5.1,0.999735167705072,0.995214312590517,1.00427655923144
Acute lower RI,5.2,0.999777365300182,0.995240561017863,1.00433485060567
Acute lower RI,5.3,0.999820485458868,0.995267132207301,1.00439467032957
Acute lower RI,5.4,0.999864546008486,0.995294126702622,1.00445595281148
Acute lower RI,5.5,0.999909564782137,0.995321644074919,1.00451863344343
Acute lower RI,5.6,0.999955559618831,0.995349782758761,1.00458264876615
Acute lower RI,5.7,1.00000254836366,0.995378639906162,1.00464793661645
Acute lower RI,5.8,1.00005054886798,0.995408311257415,1.00471443625762
Acute lower RI,5.9,1.00009957898957,0.995438891027705,1.00478208849414
Acute lower RI,6,1.00014965659283,0.995470471808334,1.00485083577181
Acute lower RI,6.1,1.00020079954898,0.995503144481323,1.00492062226449
Acute lower RI,6.2,1.00025302573621,0.995536998146126,1.00499139394876
Acute lower RI,6.3,1.00030635303989,0.99557212005717,1.00506309866784
Acute lower RI,6.4,1.00036079935278,0.99560859557095,1.00513568618585
Acute lower RI,6.5,1.00041638257521,0.995646508101421,1.00520910823394
Acute lower RI,6.6,1.00047312061527,0.995685939082469,1.00528331854925
Acute lower RI,6.7,1.00053103138904,0.995726967936276,1.00535827290808
Acute lower RI,6.8,1.00059013282078,0.995769672046446,1.00543392915427
Acute lower RI,6.9,1.00065044284316,0.99581412673481,1.00551024722395
Acute lower RI,7,1.00071197939745,0.995860405240874,1.00558718916768
Acute lower RI,7.1,1.00077476043373,0.995908578702932,1.00566471917091
Acute lower RI,7.2,1.00083880391114,0.995958716139904,1.00574280357378
Acute lower RI,7.3,1.00090412779811,0.996010884433018,1.00582141089109
Acute lower RI,7.4,1.00097075007254,0.996065148306485,1.00590051183327
Acute lower RI,7.5,1.00103868872206,0.99612157030636,1.00598007932926
Acute lower RI,7.6,1.00110796174427,0.996180210776809,1.00606008855189
Acute lower RI,7.7,1.00117858714696,0.996241127833034,1.00614051694678
Acute lower RI,7.8,1.00125058294835,0.996304377330123,1.0062213442652
Acute lower RI,7.9,1.00132396717737,0.996370012827098,1.00630255260183
Acute lower RI,8,1.00139875787383,0.99643808554547,1.00638412643803
Acute lower RI,8.1,1.00147497308876,0.996508644321574,1.00646605269134
Acute lower RI,8.2,1.00155263088458,0.996581735551978,1.00654832077193
Acute lower RI,8.3,1.00163174933541,0.99665740313125,1.00663092264675
Acute lower RI,8.4,1.00171234652733,0.996735688381327,1.00671385291204
Acute lower RI,8.5,1.00179444055861,0.996816629971741,1.00679710887507
Acute lower RI,8.6,1.00187804953999,0.996900263829907,1.00688069064581
Acute lower RI,8.7,1.00196319118176,0.996986622329793,1.00696460112685
Acute lower RI,8.8,1.00204985841305,0.997075692314732,1.00704883940614
Acute lower RI,8.9,1.00213800573331,0.99716739201166,1.00713339663978
Acute lower RI,9,1.00222758432604,0.997261631806973,1.00721826524499
Acute lower RI,9.1,1.00231854536344,0.997358320098365,1.00730343963081
Acute lower RI,9.2,1.00241084000573,0.997457363443331,1.00738891604571
Acute lower RI,9.3,1.00250441940042,0.997558666700416,1.00747469243249
Acute lower RI,9.4,1.00259923468173,0.997662133164362,1.00756076828947
Acute lower RI,9.5,1.00269523696997,0.99776766469624,1.00764714453674
Acute lower RI,9.6,1.0027923773709,0.997875161849547,1.00773382338661
Acute lower RI,9.7,1.00289060697521,0.997984523993223,1.00782080821719
Acute lower RI,9.8,1.00298987685795,0.998095649432443,1.00790810344838
Acute lower RI,9.9,1.00309013807804,0.998208435527994,1.00799571441931
Acute lower RI,10,1.00319134167772,0.998322778814997,1.00808364726658
Acute lower RI,10.1,1.00329343868211,0.998438575121648,1.00817190880262
Acute lower RI,10.2,1.00339638009876,0.998555719688625,1.00826050639342
Acute lower RI,10.3,1.00350011691724,0.998674107289731,1.00834944783521
Acute lower RI,10.4,1.0036046001087,0.998793632354269,1.00843874122947
Acute lower RI,10.5,1.00370978062551,0.998914189091628,1.00852839485584
Acute lower RI,10.6,1.00381560940091,0.999035671618428,1.00861841704264
Acute lower RI,10.7,1.00392203734868,0.999157974088566,1.00870881603452
Acute lower RI,10.8,1.00402901536285,0.99928099082637,1.00879959985714
Acute lower RI,10.9,1.00413649431737,0.999404616463045,1.0088907761787
Acute lower RI,11,1.00424442506591,0.999528746076467,1.00898235216819
Acute lower RI,11.1,1.00435275844158,0.999653275334317,1.00907433435044
Acute lower RI,11.2,1.00446144525677,0.999778100640439,1.00916672845805
Acute lower RI,11.3,1.0045704363029,0.999903119284234,1.00925953928036
Acute lower RI,11.4,1.00467968235032,1.00002822959276,1.00935277050987
Acute lower RI,11.5,1.00478913414813,1.00015333108514,1.00944642458647
Acute lower RI,11.6,1.00489874242409,1.00027832462879,1.00954050253991
Acute lower RI,11.7,1.00500845788455,1.00040311259679,1.00963500383127
Acute lower RI,11.8,1.00511823121431,1.00052759902575,1.00972992619405
Acute lower RI,11.9,1.00522801307667,1.0006516897733,1.00982526547573
Acute lower RI,12,1.00533775411336,1.00077529267434,1.00992101548072
Acute lower RI,12.1,1.00544740494456,1.00089831769501,1.01001716781564
Acute lower RI,12.2,1.00555691616894,1.00102067708337,1.01011371173802
Acute lower RI,12.3,1.0056662383637,1.00114228551563,1.01021063400964
Acute lower RI,12.4,1.00577532208468,1.00126306023677,1.01030791875546
Acute lower RI,12.5,1.00588411786642,1.00138292119436,1.01040554732961
Acute lower RI,12.6,1.00599257622234,1.00150179116433,1.01050349818935
Acute lower RI,12.7,1.00610064764485,1.0016195958676,1.01060174677852
Acute lower RI,12.8,1.00620828260555,1.00173626407625,1.01070026542131
Acute lower RI,12.9,1.00631543155545,1.00185172770827,1.01079902322783
Acute lower RI,13,1.00642204492514,1.00196592190973,1.01089798601211
Acute lower RI,13.1,1.00652807312512,1.00207878512353,1.01099711622383
Acute lower RI,13.2,1.00663346654599,1.00219025914376,1.01109637289444
Acute lower RI,13.3,1.00673817555882,1.00230028915518,1.01119571159835
Acute lower RI,13.4,1.00684215051545,1.00240882375704,1.01129508442983
Acute lower RI,13.5,1.00694534174882,1.00251581497098,1.01139443999595
Acute lower RI,13.6,1.00704769957337,1.0026212182328,1.01149372342581
Acute lower RI,13.7,1.00714917428543,1.00272499236792,1.0115928763962
Acute lower RI,13.8,1.00724971616363,1.00282709955073,1.01169183717335
Acute lower RI,13.9,1.00734927546936,1.00292750524814,1.01179054067082
Acute lower RI,14,1.00744780244726,1.00302617814762,1.01188891852276
Acute lower RI,14.1,1.00754524732567,1.00312309007053,1.01198689917223
Acute lower RI,14.2,1.00764156031718,1.00321821587127,1.01208440797365
Acute lower RI,14.3,1.00773669161919,1.00331153332319,1.01218136730865
Acute lower RI,14.4,1.00783059141444,1.00340302299222,1.01227769671435
Acute lower RI,14.5,1.00792320987164,1.00349266809922,1.01237331302305
Acute lower RI,14.6,1.00801449714606,1.00358045437203,1.01246813051219
Acute lower RI,14.7,1.0081044033802,1.00366636988851,1.01256206106361
Acute lower RI,14.8,1.00819287870444,1.0037504049116,1.01265501433085
Acute lower RI,14.9,1.00827987323776,1.00383255171747,1.01274689791339
Acute lower RI,15,1.0083653370884,1.00391280441792,1.01283761753686
Acute lower RI,15.1,1.00844922035467,1.0039911587781,1.01292707723805
Acute lower RI,15.2,1.00853147312568,1.00406761203036,1.01301517955375
Acute lower RI,15.3,1.00861204548212,1.00414216268533,1.01310182571273
Acute lower RI,15.4,1.00869088749713,1.00421481034081,1.01318691582973
Acute lower RI,15.5,1.00876794923706,1.00428555548941,1.0132703491011
Acute lower RI,15.6,1.00884318076242,1.00435439932521,1.01335202400132
Acute lower RI,15.7,1.00891653212871,1.00442134355026,1.01343183847992
Acute lower RI,15.8,1.00898795338734,1.0044863901809,1.01350969015861
Acute lower RI,15.9,1.00905739458662,1.00454954135438,1.01358547652828
Acute lower RI,16,1.00912480577267,1.0046107991358,1.01365909514584
Acute lower RI,16.1,1.00919013699042,1.00467016532519,1.01373044383087
Acute lower RI,16.2,1.00925333828463,1.00472764126481,1.01379942086235
Acute lower RI,16.3,1.00931435970093,1.00478322764619,1.01386592517567
Acute lower RI,16.4,1.0093731512869,1.00483692431666,1.01392985656025
Acute lower RI,16.5,1.0094296630931,1.00488873008471,1.01399111585852
Acute lower RI,16.6,1.00948384517425,1.00493864252369,1.01404960516657
Acute lower RI,16.7,1.0095356475903,1.00498665777306,1.01410522803748
Acute lower RI,16.8,1.00958502040767,1.00503277033637,1.01415788968794
Acute lower RI,16.9,1.00963191370035,1.00507697287499,1.01420749720928
Acute lower RI,17,1.00967627755116,1.00511925599664,1.01425395978383
Acute lower RI,17.1,1.00971806205299,1.00515960803753,1.01429718890771
Acute lower RI,17.2,1.00975721731001,1.00519801483689,1.01433709862141
Acute lower RI,17.3,1.009793693439,1.00523445950265,1.01437360574933
Acute lower RI,17.4,1.00982744458415,1.00526892456683,1.01440663579127
Acute lower RI,17.5,1.00985847156357,1.00530141711636,1.01443618324341
Acute lower RI,17.6,1.00988680532055,1.00533195839627,1.01446228884185
Acute lower RI,17.7,1.00991247732527,1.00536056609114,1.01448499797714
Acute lower RI,17.8,1.00993551907239,1.00538725415549,1.01450435985561
Acute lower RI,17.9,1.00995596208015,1.00541203293568,1.01452042737437
Acute lower RI,18,1.0099738378896,1.0054349092829,1.01453325700513
Acute lower RI,18.1,1.00998917806377,1.0054558866584,1.01454290868605
Acute lower RI,18.2,1.01000201418686,1.00547496523153,1.01454944572053
Acute lower RI,18.3,1.01001237786349,1.00549214197184,1.01455293468223
Acute lower RI,18.4,1.01002030071787,1.00550741073613,1.01455344532505
Acute lower RI,18.5,1.01002581439306,1.0055207623514,1.01455105049721
Acute lower RI,18.6,1.01002895055022,1.00553218469488,1.01454582605841
Acute lower RI,18.7,1.01002974086783,1.00554166277224,1.01453785079873
Acute lower RI,18.8,1.01002821704096,1.005549178795,1.01452720635846
Acute lower RI,18.9,1.01002441078054,1.00555471225846,1.01451397714735
Acute lower RI,19,1.01001835381266,1.00555824002126,1.01449825026233
Acute lower RI,19.1,1.01001007787782,1.00555973638786,1.01448011540239
Acute lower RI,19.2,1.00999961473023,1.00555917319519,1.01445966477918
Acute lower RI,19.3,1.00998699613718,1.00555651990475,1.01443699302236
Acute lower RI,19.4,1.00997225387827,1.00555174370146,1.01441219707814
Acute lower RI,19.5,1.0099554197448,1.00554480960057,1.01438537609982
Acute lower RI,19.6,1.00993652553908,1.00553568056389,1.01435663132906
Acute lower RI,19.7,1.00991560307379,1.00552431762661,1.01432606596656
Acute lower RI,19.8,1.00989268417133,1.00551068003586,1.01429378503111
Acute lower RI,19.9,1.00986780066318,1.00549472540222,1.01425989520565
Acute lower RI,20,1.0098409843893,1.00547640986502,1.01422450466964
Acute lower RI,20.1,1.0098122671975,1.00545568827251,1.01418772291651
Acute lower RI,20.2,1.00978168094282,1.00543251437744,1.01414966055586
Acute lower RI,20.3,1.00974925748699,1.00540684104864,1.01411042909962
Acute lower RI,20.4,1.00971502869779,1.00537862049878,1.01407014073204
Acute lower RI,20.5,1.0096790264485,1.00534780452843,1.01402890806349
Acute lower RI,20.6,1.00964128261736,1.00531434478596,1.01398684386848
Acute lower RI,20.7,1.00960182908696,1.00527819304263,1.01394406080837
Acute lower RI,20.8,1.00956069774377,1.00523930148194,1.01390067114003
Acute lower RI,20.9,1.00951792047752,1.00519762300177,1.0138567864117
Acute lower RI,21,1.00947352918077,1.00515311152742,1.01381251714793
Acute lower RI,21.1,1.00942755574833,1.00510572233344,1.01376797252579
Acute lower RI,21.2,1.00938003207677,1.00505541237171,1.01372326004498
Acute lower RI,21.3,1.00933099006395,1.00500214060258,1.01367848519471
Acute lower RI,21.4,1.00928046160851,1.00494586832607,1.01363375112078
Acute lower RI,21.5,1.00922847860941,1.00488655950942,1.01358915829615
Acute lower RI,21.6,1.00917507296548,1.00482418110727,1.0135448041991
Acute lower RI,21.7,1.00912027657493,1.00475870337062,1.01350078300246
Acute lower RI,21.8,1.00906412133493,1.00469010014068,1.01345718527819
Acute lower RI,21.9,1.0090066391412,1.00461834912372,1.01341409772085
Acute lower RI,22,1.00894786188754,1.00454343214321,1.01337160289383
Acute lower RI,22.1,1.00888782146544,1.00446533536595,1.01332977900174
Acute lower RI,22.2,1.00882654976369,1.00438404949898,1.0132886996919
Acute lower RI,22.3,1.00876407866797,1.00429956995479,1.01324843388776
Acute lower RI,22.4,1.00870044006046,1.00421189698255,1.01320904565607
Acute lower RI,22.5,1.00863566581949,1.00412103576413,1.01317059410963
Acute lower RI,22.6,1.00856978781916,1.00402699647366,1.01313313334626
Acute lower RI,22.7,1.00850283792901,1.00392979430074,1.01309671242428
Acute lower RI,22.8,1.00843484801363,1.00382944943746,1.01306137537424
Acute lower RI,22.9,1.00836584993239,1.00372598703028,1.01302716124574
Acute lower RI,23,1.00829587553906,1.00361943709854,1.01299410418778
Acute lower RI,23.1,1.00822495668153,1.00350983442143,1.01296223356053
Acute lower RI,23.2,1.00815312520152,1.00339721839632,1.01293157407593
Acute lower RI,23.3,1.00808041293425,1.00328163287114,1.01290214596423
Acute lower RI,23.4,1.00800685170817,1.00316312595411,1.01287396516316
Acute lower RI,23.5,1.00793247334471,1.00304174980427,1.01284704352638
Acute lower RI,23.6,1.00785730965799,1.00291756040627,1.01282138904774
Acute lower RI,23.7,1.0077813924546,1.00279061733292,1.01279700609778
Acute lower RI,23.8,1.0077047535333,1.00266098349894,1.01277389566909
Acute lower RI,23.9,1.00762742468487,1.00252872490924,1.01275205562711
Acute lower RI,24,1.00754943769181,1.00239391040481,1.01273148096352
Acute lower RI,24.1,1.00747082432817,1.00225661140903,1.01271216404903
Acute lower RI,24.2,1.00739161635935,1.00211690167707,1.01269409488328
Acute lower RI,24.3,1.00731184554188,1.00197485705058,1.01267726133947
Acute lower RI,24.4,1.00723154362326,1.00183055521965,1.01266164940164
Acute lower RI,24.5,1.00715074234179,1.00168407549374,1.01264724339323
Acute lower RI,24.6,1.00706947342641,1.00153549858272,1.0126340261953
Acute lower RI,24.7,1.00698776859651,1.00138490638942,1.01262197945356
Acute lower RI,24.8,1.00690565956183,1.00123238181402,1.01261108377334
Acute lower RI,24.9,1.00682317802233,1.00107800857115,1.01260131890206
Acute lower RI,25,1.00674035566804,1.00092187101977,1.01259266389894
Acute lower RI,25.1,1.00665722417895,1.00076405400598,1.0125850972917
Acute lower RI,25.2,1.00657381522494,1.00060464271865,1.01257859722062
Acute lower RI,25.3,1.00649016046565,1.00044372255764,1.01257314157
Acute lower RI,25.4,1.00640629155042,1.00028137901421,1.01256870808736
Acute lower RI,25.5,1.00632224011821,1.00011769756323,1.01256527449111
Acute lower RI,25.6,1.00623803779754,0.999952763566507,1.01256281856688
Acute lower RI,25.7,1.00615371620645,0.999786662186852,1.01256131825336
Acute lower RI,25.8,1.00606930695242,0.999619478312016,1.01256075171815
Acute lower RI,25.9,1.00598484163238,0.999451296488028,1.01256109742436
Acute lower RI,26,1.00590035183266,0.999282200861175,1.01256233418856
COPD,0,1.01781274727931,1.01094450368565,1.02472765294976
COPD,0.1,1.01766016158369,1.01088280744625,1.02448295375683
COPD,0.2,1.01750763150672,1.0108202004913,1.02423930553743
COPD,0.3,1.01735518976909,1.01075666220192,1.02399679453544
COPD,0.4,1.01720286907186,1.01069217157835,1.02375550730958
COPD,0.5,1.01705070209652,1.01062670729626,1.02351553067734
COPD,0.6,1.01689872150504,1.01056024777154,1.02327695165024
COPD,0.7,1.01674695993991,1.01049277123454,1.02303985735996
COPD,0.8,1.01659545002423,1.01042425581415,1.02280433497438
COPD,0.9,1.01644422436176,1.01035467963266,1.02257047160311
COPD,1,1.01629331553699,1.01028402091186,1.02233835419166
COPD,1.1,1.01614275611529,1.01021225809107,1.02210806940387
COPD,1.2,1.01599257864299,1.01013936995753,1.02187970349183
COPD,1.3,1.01584281564746,1.01006533578974,1.02165334215308
COPD,1.4,1.01569349963732,1.00999013551385,1.02142907037468
COPD,1.5,1.0155446631025,1.00991374987347,1.02120697226391
COPD,1.6,1.01539633851443,1.00983616061282,1.02098713086569
COPD,1.7,1.01524855832618,1.00975735067302,1.02076962796693
COPD,1.8,1.01510135497264,1.00967730440114,1.02055454388812
COPD,1.9,1.01495476087072,1.00959600777128,1.02034195726289
COPD,2,1.01480880841949,1.00951344861681,1.02013194480651
COPD,2.1,1.01466353000043,1.00942961687243,1.01992458107462
COPD,2.2,1.0145189579776,1.00934450482451,1.01971993821366
COPD,2.3,1.01437512469788,1.00925810736781,1.01951808570497
COPD,2.4,1.01423206249124,1.00917042226631,1.01931909010485
COPD,2.5,1.01408980367089,1.00908145041565,1.01912301478306
COPD,2.6,1.01394838053362,1.00899119610416,1.01892991966266
COPD,2.7,1.01380782536002,1.00889966726956,1.01873986096439
COPD,2.8,1.01366817041476,1.00880687574772,1.01855289095885
COPD,2.9,1.01352944794688,1.00871283751013,1.01836905773016
COPD,3,1.01339169019007,1.0086175728862,1.0181884049547
COPD,3.1,1.01325492936297,1.00852110676696,1.01801097169858
COPD,3.2,1.01311919766953,1.00842346878634,1.01783679223754
COPD,3.3,1.01298452729925,1.00832469347666,1.01766589590265
COPD,3.4,1.01285095042761,1.00822482039505,1.01749830695513
COPD,3.5,1.01271849921633,1.00812389421814,1.017334044493
COPD,3.6,1.01258720581378,1.00802196480229,1.01717312239208
COPD,3.7,1.01245710235532,1.00791908720785,1.01701554928322
COPD,3.8,1.01232822096369,1.00781532168584,1.01686132856688
COPD,3.9,1.01220059374939,1.00771073362666,1.01671045846594
COPD,4,1.01207425281105,1.00760539347075,1.01656293211652
COPD,4.1,1.01194923023588,1.00749937658192,1.0164187376961
COPD,4.2,1.01182555810007,1.00739276308479,1.01627785858766
COPD,4.3,1.01170326846918,1.00728563766846,1.0161402735776
COPD,4.4,1.01158239339864,1.00717808935882,1.01600595708506
COPD,4.5,1.01146296493414,1.00707021126283,1.01587487941926
COPD,4.6,1.01134501511213,1.00696210028817,1.01574700706158
COPD,4.7,1.01122857596025,1.00685385684219,1.01562230296833
COPD,4.8,1.01111367949785,1.00674558451411,1.0155007268903
COPD,4.9,1.01100035773642,1.0066373897448,1.01538223570485
COPD,5,1.01088864268014,1.00652938148798,1.01526678375648
COPD,5.1,1.01077856632637,1.00642167086725,1.01515432320173
COPD,5.2,1.01067016066615,1.00631437083241,1.01504480435473
COPD,5.3,1.01056345768475,1.00620759581895,1.01493817602974
COPD,5.4,1.01045848936221,1.00610146141373,1.0148343858774
COPD,5.5,1.01035528767387,1.0059960840298,1.01473338071194
COPD,5.6,1.01025388459094,1.00589158059287,1.01463510682686
COPD,5.7,1.01015431208107,1.00578806824122,1.01453951029697
COPD,5.8,1.01005660210894,1.00568566404104,1.01444653726537
COPD,5.9,1.00996078663681,1.00558448471796,1.01435613421396
COPD,6,1.00986689762516,1.00548464640588,1.0142682482169
COPD,6.1,1.00977496703329,1.00538626441334,1.01418282717645
COPD,6.2,1.00968502681993,1.00528945300762,1.01409982004122
COPD,6.3,1.00959710894387,1.00519432521617,1.01401917700702
COPD,6.4,1.00951124536461,1.0051009926451,1.01394084970072
COPD,6.5,1.00942746804301,1.00500956531388,1.01386479134802
COPD,6.6,1.00934580894194,1.00492015150532,1.01379095692587
COPD,6.7,1.00926630002697,1.00483285762986,1.01371930330064
COPD,6.8,1.00918897326702,1.00474778810295,1.0136497893533
COPD,6.9,1.00911386063509,1.00466504523425,1.01358237609275
COPD,7,1.00904099410894,1.00458472912729,1.01351702675878
COPD,7.1,1.00897040567179,1.00450693758827,1.01345370691583
COPD,7.2,1.00890212731308,1.00443176604263,1.0133923845392
COPD,7.3,1.00883619102916,1.00435930745781,1.01333303009488
COPD,7.4,1.00877262882406,1.00428965227109,1.01327561661456
COPD,7.5,1.00871147271025,1.00422288832088,1.01322011976704
COPD,7.6,1.00865275470938,1.00415910078019,1.01316651792764
COPD,7.7,1.00859650685306,1.00409837209101,1.01311479224667
COPD,7.8,1.00854276118366,1.00404078189812,1.01306492671845
COPD,7.9,1.00849154975508,1.0039864069813,1.01301690825218
COPD,8,1.00844290463359,1.00393532118435,1.01297072674575
COPD,8.1,1.00839685789861,1.00388759533996,1.01292637516398
COPD,8.2,1.00835344164356,1.00384329718911,1.01288384962227
COPD,8.3,1.00831268797669,1.00380249129364,1.01284314947706
COPD,8.4,1.00827462902191,1.00376523894109,1.0128042774242
COPD,8.5,1.00823929691967,1.00373159804028,1.0127672396065
COPD,8.6,1.00820672382785,1.00370162300665,1.01273204573164
COPD,8.7,1.00817694135274,1.00367536380079,1.01269870889956
COPD,8.8,1.00814994693102,1.00365281657599,1.01266722786112
COPD,8.9,1.00812568503131,1.00363389643348,1.01263757674131
COPD,9,1.00810409559176,1.00361850879009,1.01260973033871
COPD,9.1,1.00808511857723,1.00360655628144,1.01258366631464
COPD,9.2,1.00806869397771,1.00359793896526,1.01255936498402
COPD,9.3,1.00805476180679,1.00359255451508,1.01253680911607
COPD,9.4,1.00804326210014,1.00359029840589,1.01251598374312
COPD,9.5,1.00803413491407,1.00359106409306,1.01249687597631
COPD,9.6,1.00802732032411,1.00359474318593,1.01247947482679
COPD,9.7,1.00802275842359,1.00360122561717,1.01246377103121
COPD,9.8,1.0080203893223,1.00361039980933,1.01244975688028
COPD,9.9,1.00802015314516,1.00362215283936,1.01243742604936
COPD,10,1.00802199003096,1.00363637060236,1.01242677343003
COPD,10.1,1.00802584013107,1.0036529379754,1.01241779496176
COPD,10.2,1.00803164360827,1.00367173898219,1.01241048746279
COPD,10.3,1.00803934063554,1.00369265695952,1.01240484845942
COPD,10.4,1.00804887139495,1.00371557472592,1.01240087601321
COPD,10.5,1.0080601760765,1.00374037475328,1.01239856854534
COPD,10.6,1.00807319487713,1.00376693934178,1.01239792465786
COPD,10.7,1.0080878679996,1.00379515079844,1.01239894295131
COPD,10.8,1.00810413565155,1.00382489161956,1.01240162183876
COPD,10.9,1.00812193804451,1.00385604467711,1.01240595935596
COPD,11,1.00814121539296,1.00388849340887,1.01241195296783
COPD,11.1,1.00816190791349,1.00392212201225,1.01241959937145
COPD,11.2,1.00818395582388,1.00395681564138,1.01242889429595
COPD,11.3,1.0082072993423,1.00399246060684,1.01243983229984
COPD,11.4,1.00823187868655,1.00402894457744,1.01245240656646
COPD,11.5,1.00825763407326,1.00406615678308,1.01246660869841
COPD,11.6,1.00828450571723,1.0041039882179,1.01248242851199
COPD,11.7,1.00831243383069,1.00414233184226,1.01249985383275
COPD,11.8,1.00834135862271,1.00418108278253,1.01251887029352
COPD,11.9,1.00837122029855,1.00422013852711,1.01253946113623
COPD,12,1.00840195905912,1.00425939911729,1.01256160701913
COPD,12.1,1.00843351510041,1.00429876733127,1.01258528583091
COPD,12.2,1.008465828613,1.00433814885975,1.0126104725134
COPD,12.3,1.00849883978162,1.00437745247145,1.01263713889455
COPD,12.4,1.00853248878467,1.00441659016681,1.01266525353317
COPD,12.5,1.00856671579385,1.00445547731848,1.01269478157732
COPD,12.6,1.00860146097379,1.00449403279681,1.01272568463754
COPD,12.7,1.00863666448176,1.00453217907911,1.01275792067659
COPD,12.8,1.00867226646731,1.00456984234141,1.01279144391687
COPD,12.9,1.00870820707209,1.00460695253151,1.01282620476656
COPD,13,1.00874442642957,1.00464344342255,1.01286214976545
COPD,13.1,1.00878086466491,1.00467925264642,1.01289922155109
COPD,13.2,1.00881746189477,1.00471432170652,1.01293735884566
COPD,13.3,1.00885415822723,1.00474859596979,1.01297649646377
COPD,13.4,1.00889089376167,1.00478202463802,1.01301656534105
COPD,13.5,1.00892760858879,1.00481456069884,1.01305749258325
COPD,13.6,1.00896424279055,1.00484616085694,1.01309920153524
COPD,13.7,1.00900073644023,1.00487678544635,1.01314161186907
COPD,13.8,1.00903702960248,1.00490639832481,1.0131846396901
COPD,13.9,1.00907306233344,1.00493496675135,1.01322819765999
COPD,14,1.00910877468085,1.00496246124863,1.01327219513521
COPD,14.1,1.00914410668424,1.00498885545126,1.0133165383195
COPD,14.2,1.00917899837517,1.00501412594196,1.01336113042885
